"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","°C","°C","","","","","",""
"11/08/2017 00:50'00","43047.0347222222","  16.6000","  18.5000","","","","","","",
"11/08/2017 01:00'00","43047.0416666667","  16.5000","  18.5000","","","","","","",
"11/08/2017 01:10'00","43047.0486111111","  16.5000","  18.5000","","","","","","",
"11/08/2017 01:20'00","43047.0555555556","  16.5000","  18.5000","","","","","","",
"11/08/2017 01:30'00","43047.0625000000","  16.5000","  18.5000","","","","","","",
"11/08/2017 01:40'00","43047.0694444444","  16.4000","  18.4000","","","","","","",
"11/08/2017 01:50'00","43047.0763888889","  16.4000","  18.4000","","","","","","",
"11/08/2017 02:00'00","43047.0833333333","  16.4000","  18.4000","","","","","","",
"11/08/2017 02:10'00","43047.0902777778","  16.3000","  18.4000","","","","","","",
"11/08/2017 02:20'00","43047.0972222222","  16.3000","  18.4000","","","","","","",
"11/08/2017 02:30'00","43047.1041666667","  16.3000","  18.4000","","","","","","",
"11/08/2017 02:40'00","43047.1111111111","  16.3000","  18.4000","","","","","","",
"11/08/2017 02:50'00","43047.1180555556","  16.2000","  18.4000","","","","","","",
"11/08/2017 03:00'00","43047.1250000000","  16.2000","  18.3000","","","","","","",
"11/08/2017 03:10'00","43047.1319444444","  16.1000","  18.3000","","","","","","",
"11/08/2017 03:20'00","43047.1388888889","  16.1000","  18.3000","","","","","","",
"11/08/2017 03:30'00","43047.1458333333","  16.0000","  18.3000","","","","","","",
"11/08/2017 03:40'00","43047.1527777778","  16.1000","  18.3000","","","","","","",
"11/08/2017 03:50'00","43047.1597222222","  16.0000","  18.3000","","","","","","",
"11/08/2017 04:00'00","43047.1666666667","  15.9000","  18.3000","","","","","","",
"11/08/2017 04:10'00","43047.1736111111","  15.9000","  18.2000","","","","","","",
"11/08/2017 04:20'00","43047.1805555556","  16.0000","  18.3000","","","","","","",
"11/08/2017 04:30'00","43047.1875000000","  16.0000","  18.2000","","","","","","",
"11/08/2017 04:40'00","43047.1944444444","  16.0000","  18.2000","","","","","","",
"11/08/2017 04:50'00","43047.2013888889","  16.0000","  18.2000","","","","","","",
"11/08/2017 05:00'00","43047.2083333333","  16.1000","  18.2000","","","","","","",
"11/08/2017 05:10'00","43047.2152777778","  16.2000","  18.2000","","","","","","",
"11/08/2017 05:20'00","43047.2222222222","  16.2000","  18.2000","","","","","","",
"11/08/2017 05:30'00","43047.2291666667","  16.2000","  18.2000","","","","","","",
"11/08/2017 05:40'00","43047.2361111111","  16.2000","  18.2000","","","","","","",
"11/08/2017 05:50'00","43047.2430555556","  16.3000","  18.2000","","","","","","",
"11/08/2017 06:00'00","43047.2500000000","  16.3000","  18.2000","","","","","","",
"11/08/2017 06:10'00","43047.2569444444","  16.2000","  18.1000","","","","","","",
"11/08/2017 06:20'00","43047.2638888889","  16.1000","  18.1000","","","","","","",
"11/08/2017 06:30'00","43047.2708333333","  16.2000","  18.1000","","","","","","",
"11/08/2017 06:40'00","43047.2777777778","  16.2000","  18.1000","","","","","","",
"11/08/2017 06:50'00","43047.2847222222","  16.3000","  18.1000","","","","","","",
"11/08/2017 07:00'00","43047.2916666667","  16.3000","  18.1000","","","","","","",
"11/08/2017 07:10'00","43047.2986111111","  16.5000","  18.1000","","","","","","",
"11/08/2017 07:20'00","43047.3055555556","  16.7000","  18.1000","","","","","","",
"11/08/2017 07:30'00","43047.3125000000","  16.8000","  18.1000","","","","","","",
"11/08/2017 07:40'00","43047.3194444444","  17.0000","  18.1000","","","","","","",
"11/08/2017 07:50'00","43047.3263888889","  17.2000","  18.1000","","","","","","",
"11/08/2017 08:00'00","43047.3333333333","  17.4000","  18.1000","","","","","","",
"11/08/2017 08:10'00","43047.3402777778","  17.8000","  18.1000","","","","","","",
"11/08/2017 08:20'00","43047.3472222222","  18.0000","  18.1000","","","","","","",
"11/08/2017 08:30'00","43047.3541666667","  18.0000","  18.1000","","","","","","",
"11/08/2017 08:40'00","43047.3611111111","  18.1000","  18.2000","","","","","","",
"11/08/2017 08:50'00","43047.3680555556","  18.0000","  18.2000","","","","","","",
"11/08/2017 09:00'00","43047.3750000000","  18.2000","  18.2000","","","","","","",
"11/08/2017 09:10'00","43047.3819444444","  18.4000","  18.2000","","","","","","",
"11/08/2017 09:20'00","43047.3888888889","  18.7000","  18.2000","","","","","","",
"11/08/2017 09:30'00","43047.3958333333","  18.8000","  18.2000","","","","","","",
"11/08/2017 09:40'00","43047.4027777778","  19.1000","  18.2000","","","","","","",
"11/08/2017 09:50'00","43047.4097222222","  19.4000","  18.2000","","","","","","",
"11/08/2017 10:00'00","43047.4166666667","  19.7000","  18.3000","","","","","","",
"11/08/2017 10:10'00","43047.4236111111","  19.9000","  18.3000","","","","","","",
"11/08/2017 10:20'00","43047.4305555556","  20.1000","  18.3000","","","","","","",
"11/08/2017 10:30'00","43047.4375000000","  20.2000","  18.4000","","","","","","",
"11/08/2017 10:40'00","43047.4444444444","  20.3000","  18.4000","","","","","","",
"11/08/2017 10:50'00","43047.4513888889","  20.2000","  18.4000","","","","","","",
"11/08/2017 11:00'00","43047.4583333333","  20.1000","  18.4000","","","","","","",
"11/08/2017 11:10'00","43047.4652777778","  20.1000","  18.5000","","","","","","",
"11/08/2017 11:20'00","43047.4722222222","  20.1000","  18.5000","","","","","","",
"11/08/2017 11:30'00","43047.4791666667","  20.4000","  18.5000","","","","","","",
"11/08/2017 11:40'00","43047.4861111111","  20.4000","  18.5000","","","","","","",
"11/08/2017 11:50'00","43047.4930555556","  20.4000","  18.6000","","","","","","",
"11/08/2017 12:00'00","43047.5000000000","  20.9000","  18.6000","","","","","","",
"11/08/2017 12:10'00","43047.5069444444","  20.8000","  18.6000","","","","","","",
"11/08/2017 12:20'00","43047.5138888889","  20.8000","  18.6000","","","","","","",
"11/08/2017 12:30'00","43047.5208333333","  20.6000","  18.7000","","","","","","",
"11/08/2017 12:40'00","43047.5277777778","  20.4000","  18.7000","","","","","","",
"11/08/2017 12:50'00","43047.5347222222","  20.4000","  18.7000","","","","","","",
"11/08/2017 13:00'00","43047.5416666667","  20.3000","  18.7000","","","","","","",
"11/08/2017 13:10'00","43047.5486111111","  20.5000","  18.7000","","","","","","",
"11/08/2017 13:20'00","43047.5555555556","  20.7000","  18.7000","","","","","","",
"11/08/2017 13:30'00","43047.5625000000","  20.7000","  18.8000","","","","","","",
"11/08/2017 13:40'00","43047.5694444444","  21.5000","  18.8000","","","","","","",
"11/08/2017 13:50'00","43047.5763888889","  21.7000","  18.8000","","","","","","",
"11/08/2017 14:00'00","43047.5833333333","  21.3000","  18.9000","","","","","","",
"11/08/2017 14:10'00","43047.5902777778","  21.1000","  18.9000","","","","","","",
"11/08/2017 14:20'00","43047.5972222222","  21.1000","  18.9000","","","","","","",
"11/08/2017 14:30'00","43047.6041666667","  20.8000","  18.9000","","","","","","",
"11/08/2017 14:40'00","43047.6111111111","  20.4000","  18.9000","","","","","","",
"11/08/2017 14:50'00","43047.6180555556","  20.2000","  19.0000","","","","","","",
"11/08/2017 15:00'00","43047.6250000000","  20.0000","  19.0000","","","","","","",
"11/08/2017 15:10'00","43047.6319444444","  19.5000","  19.0000","","","","","","",
"11/08/2017 15:20'00","43047.6388888889","  19.3000","  19.0000","","","","","","",
"11/08/2017 15:30'00","43047.6458333333","  19.1000","  19.0000","","","","","","",
"11/08/2017 15:40'00","43047.6527777778","  18.9000","  19.0000","","","","","","",
"11/08/2017 15:50'00","43047.6597222222","  18.7000","  19.0000","","","","","","",
"11/08/2017 16:00'00","43047.6666666667","  18.7000","  19.0000","","","","","","",
"11/08/2017 16:10'00","43047.6736111111","  18.6000","  19.0000","","","","","","",
"11/08/2017 16:20'00","43047.6805555556","  18.4000","  18.9000","","","","","","",
"11/08/2017 16:30'00","43047.6875000000","  18.2000","  18.9000","","","","","","",
"11/08/2017 16:40'00","43047.6944444444","  18.1000","  19.0000","","","","","","",
"11/08/2017 16:50'00","43047.7013888889","  17.9000","  19.0000","","","","","","",
"11/08/2017 17:00'00","43047.7083333333","  17.7000","  19.0000","","","","","","",
"11/08/2017 17:10'00","43047.7152777778","  17.6000","  18.9000","","","","","","",
"11/08/2017 17:20'00","43047.7222222222","  17.6000","  19.0000","","","","","","",
"11/08/2017 17:30'00","43047.7291666667","  17.5000","  18.9000","","","","","","",
"11/08/2017 17:40'00","43047.7361111111","  17.5000","  18.9000","","","","","","",
"11/08/2017 17:50'00","43047.7430555556","  17.5000","  18.9000","","","","","","",
"11/08/2017 18:00'00","43047.7500000000","  17.4000","  18.8000","","","","","","",
"11/08/2017 18:10'00","43047.7569444444","  17.3000","  18.8000","","","","","","",
"11/08/2017 18:20'00","43047.7638888889","  17.3000","  18.9000","","","","","","",
"11/08/2017 18:30'00","43047.7708333333","  17.3000","  18.8000","","","","","","",
"11/08/2017 18:40'00","43047.7777777778","  17.3000","  18.9000","","","","","","",
"11/08/2017 18:50'00","43047.7847222222","  17.2000","  18.8000","","","","","","",
"11/08/2017 19:00'00","43047.7916666667","  17.1000","  18.8000","","","","","","",
"11/08/2017 19:10'00","43047.7986111111","  17.1000","  18.8000","","","","","","",
"11/08/2017 19:20'00","43047.8055555556","  16.9000","  18.8000","","","","","","",
"11/08/2017 19:30'00","43047.8125000000","  16.8000","  18.8000","","","","","","",
"11/08/2017 19:40'00","43047.8194444444","  16.6000","  18.7000","","","","","","",
"11/08/2017 19:50'00","43047.8263888889","  16.8000","  18.7000","","","","","","",
"11/08/2017 20:00'00","43047.8333333333","  16.7000","  18.7000","","","","","","",
"11/08/2017 20:10'00","43047.8402777778","  16.6000","  18.7000","","","","","","",
"11/08/2017 20:20'00","43047.8472222222","  16.6000","  18.6000","","","","","","",
"11/08/2017 20:30'00","43047.8541666667","  16.5000","  18.6000","","","","","","",
"11/08/2017 20:40'00","43047.8611111111","  16.5000","  18.7000","","","","","","",
"11/08/2017 20:50'00","43047.8680555556","  16.4000","  18.6000","","","","","","",
"11/08/2017 21:00'00","43047.8750000000","  16.2000","  18.6000","","","","","","",
"11/08/2017 21:10'00","43047.8819444444","  15.9000","  18.6000","","","","","","",
"11/08/2017 21:20'00","43047.8888888889","  15.8000","  18.6000","","","","","","",
"11/08/2017 21:30'00","43047.8958333333","  15.5000","  18.6000","","","","","","",
"11/08/2017 21:40'00","43047.9027777778","  15.3000","  18.5000","","","","","","",
"11/08/2017 21:50'00","43047.9097222222","  15.2000","  18.5000","","","","","","",
"11/08/2017 22:00'00","43047.9166666667","  14.9000","  18.5000","","","","","","",
"11/08/2017 22:10'00","43047.9236111111","  15.3000","  18.5000","","","","","","",
"11/08/2017 22:20'00","43047.9305555556","  15.2000","  18.4000","","","","","","",
"11/08/2017 22:30'00","43047.9375000000","  15.2000","  18.4000","","","","","","",
"11/08/2017 22:40'00","43047.9444444444","  14.7000","  18.4000","","","","","","",
"11/08/2017 22:50'00","43047.9513888889","  14.6000","  18.4000","","","","","","",
"11/08/2017 23:00'00","43047.9583333333","  14.7000","  18.3000","","","","","","",
"11/08/2017 23:10'00","43047.9652777778","  14.6000","  18.3000","","","","","","",
"11/08/2017 23:20'00","43047.9722222222","  14.5000","  18.3000","","","","","","",
"11/08/2017 23:30'00","43047.9791666667","  14.3000","  18.2000","","","","","","",
"11/08/2017 23:40'00","43047.9861111111","  14.3000","  18.2000","","","","","","",
"11/08/2017 23:50'00","43047.9930555556","  14.4000","  18.2000","","","","","","",
"11/09/2017 00:00'00","43048.0000000000","  14.5000","  18.2000","","","","","","",
"11/09/2017 00:10'00","43048.0069444444","  15.1000","  18.1000","","","","","","",
"11/09/2017 00:20'00","43048.0138888889","  15.2000","  18.2000","","","","","","",
"11/09/2017 00:30'00","43048.0208333333","  15.4000","  18.1000","","","","","","",
"11/09/2017 00:40'00","43048.0277777778","  15.6000","  18.1000","","","","","","",
"11/09/2017 00:50'00","43048.0347222222","  15.7000","  18.1000","","","","","","",
"11/09/2017 01:00'00","43048.0416666667","  15.9000","  18.1000","","","","","","",
"11/09/2017 01:10'00","43048.0486111111","  15.9000","  18.1000","","","","","","",
"11/09/2017 01:20'00","43048.0555555556","  15.7000","  18.1000","","","","","","",
"11/09/2017 01:30'00","43048.0625000000","  15.5000","  18.1000","","","","","","",
"11/09/2017 01:40'00","43048.0694444444","  15.4000","  18.1000","","","","","","",
"11/09/2017 01:50'00","43048.0763888889","  14.9000","  18.0000","","","","","","",
"11/09/2017 02:00'00","43048.0833333333","  14.3000","  18.0000","","","","","","",
"11/09/2017 02:10'00","43048.0902777778","  14.2000","  18.0000","","","","","","",
"11/09/2017 02:20'00","43048.0972222222","  14.0000","  18.0000","","","","","","",
"11/09/2017 02:30'00","43048.1041666667","  14.0000","  18.0000","","","","","","",
"11/09/2017 02:40'00","43048.1111111111","  13.8000","  18.0000","","","","","","",
"11/09/2017 02:50'00","43048.1180555556","  13.6000","  17.9000","","","","","","",
"11/09/2017 03:00'00","43048.1250000000","  13.4000","  17.9000","","","","","","",
"11/09/2017 03:10'00","43048.1319444444","  13.2000","  17.9000","","","","","","",
"11/09/2017 03:20'00","43048.1388888889","  13.2000","  17.8000","","","","","","",
"11/09/2017 03:30'00","43048.1458333333","  13.1000","  17.8000","","","","","","",
"11/09/2017 03:40'00","43048.1527777778","  13.1000","  17.8000","","","","","","",
"11/09/2017 03:50'00","43048.1597222222","  12.9000","  17.8000","","","","","","",
"11/09/2017 04:00'00","43048.1666666667","  12.4000","  17.7000","","","","","","",
"11/09/2017 04:10'00","43048.1736111111","  12.3000","  17.7000","","","","","","",
"11/09/2017 04:20'00","43048.1805555556","  12.8000","  17.7000","","","","","","",
"11/09/2017 04:30'00","43048.1875000000","  12.9000","  17.6000","","","","","","",
"11/09/2017 04:40'00","43048.1944444444","  12.3000","  17.6000","","","","","","",
"11/09/2017 04:50'00","43048.2013888889","  12.1000","  17.5000","","","","","","",
"11/09/2017 05:00'00","43048.2083333333","  12.2000","  17.4000","","","","","","",
"11/09/2017 05:10'00","43048.2152777778","  12.4000","  17.5000","","","","","","",
"11/09/2017 05:20'00","43048.2222222222","  11.7000","  17.4000","","","","","","",
"11/09/2017 05:30'00","43048.2291666667","  12.1000","  17.4000","","","","","","",
"11/09/2017 05:40'00","43048.2361111111","  12.4000","  17.4000","","","","","","",
"11/09/2017 05:50'00","43048.2430555556","  12.0000","  17.3000","","","","","","",
"11/09/2017 06:00'00","43048.2500000000","  11.8000","  17.2000","","","","","","",
"11/09/2017 06:10'00","43048.2569444444","  11.9000","  17.3000","","","","","","",
"11/09/2017 06:20'00","43048.2638888889","  12.0000","  17.2000","","","","","","",
"11/09/2017 06:30'00","43048.2708333333","  11.8000","  17.2000","","","","","","",
"11/09/2017 06:40'00","43048.2777777778","  11.6000","  17.1000","","","","","","",
"11/09/2017 06:50'00","43048.2847222222","  12.0000","  17.1000","","","","","","",
"11/09/2017 07:00'00","43048.2916666667","  12.5000","  17.1000","","","","","","",
"11/09/2017 07:10'00","43048.2986111111","  12.7000","  17.1000","","","","","","",
"11/09/2017 07:20'00","43048.3055555556","  13.0000","  17.0000","","","","","","",
"11/09/2017 07:30'00","43048.3125000000","  13.8000","  17.0000","","","","","","",
"11/09/2017 07:40'00","43048.3194444444","  14.1000","  17.0000","","","","","","",
"11/09/2017 07:50'00","43048.3263888889","  14.8000","  17.0000","","","","","","",
"11/09/2017 08:00'00","43048.3333333333","  15.7000","  16.9000","","","","","","",
"11/09/2017 08:10'00","43048.3402777778","  16.6000","  16.9000","","","","","","",
"11/09/2017 08:20'00","43048.3472222222","  17.5000","  16.9000","","","","","","",
"11/09/2017 08:30'00","43048.3541666667","  18.3000","  16.9000","","","","","","",
"11/09/2017 08:40'00","43048.3611111111","  19.1000","  17.0000","","","","","","",
"11/09/2017 08:50'00","43048.3680555556","  20.1000","  17.0000","","","","","","",
"11/09/2017 09:00'00","43048.3750000000","  20.8000","  17.0000","","","","","","",
"11/09/2017 09:10'00","43048.3819444444","  22.3000","  17.0000","","","","","","",
"11/09/2017 09:20'00","43048.3888888889","  22.8000","  17.1000","","","","","","",
"11/09/2017 09:30'00","43048.3958333333","  20.1000","  17.2000","","","","","","",
